Item ID,Quotation ID,DO ID
3dc8800e,9a05933d,
b302c741,9a05933d,
42d5ce9e,9a05933d,
35aa992e,9a05933d,
2498514e,9a05933d,
24c0f14f,9a05933d,
06bc5aa8,4c46fa9b,
efe59dfa,4c46fa9b,
7d47693d,4c46fa9b,
07aac9d6,4c46fa9b,
a5873a69,27cf4c9e,
a184a361,b5354418,df905ae3
0cbaca3a,b5354418,b4d8ac45
f37ef5ca,b5354418,edcb03a5
50d1fe8f,b5354418,fe480515
7315a9bd,b5354418,d9d09b25
a9841bcb,b5354418,aa5a5b15
9bf4897a,b5354418,aa5a5b15
825ac069,3b96014b,93d4f090
fa3d4f35,3b96014b,93d4f090
9e2b8ce7,826cfdd6,
dd1f40ae,826cfdd6,
d9584cdd,f1445563,
3686601e,f1445563,
88d0007f,f1445563,
e9f0cc74,f1445563,
1d14c98f,f1445563,
659f13cd,7a576bb0,
934bda7c,a247836c,
9d8fea7c,a247836c,
099acfe0,a247836c,
20ca80a1,54457c6f,
2cb0feb0,54457c6f,
fb0c7685,54457c6f,
4dfdb07a,54457c6f,
615523d1,54457c6f,
f5170352,54457c6f,
05143b45,54457c6f,
0375aefb,54457c6f,
f133fccf,54457c6f,
0c96ed30,54457c6f,
d79d2e3a,54457c6f,
04cc8c72,54457c6f,
8784c4d3,54457c6f,
12273954,334d954e,
76c10b7f,b5354418,aa5a5b15
92a996f8,b5354418,6c4dda9a
9b9b6d77,176ac279,
f493c80a,176ac279,
f5cffa0a,176ac279,
2ed25cde,176ac279,
738624a4,176ac279,
a3b49038,176ac279,
1e58763f,176ac279,11491a22
2bcb25f5,176ac279,
5c07ca31,176ac279,
4eec6aaf,176ac279,
922acf03,03b18e1d,
58e08bea,03b18e1d,
12f70a04,f2cfe7bc,
2b6d3f82,5e819d0b,
039b5232,5e819d0b,
98c86bb0,47a1ec59,
c2d5b9f2,47a1ec59,
1d36720c,36128f0a,
7cd984c9,36128f0a,
b5e516b3,7ce5fbfe,
c1e7a90d,985eefae,fee591e9
8da0ddcd,985eefae,fee591e9
d9497e15,985eefae,fee591e9
b39bc08c,985eefae,fee591e9
427163b9,985eefae,fee591e9
e5c260d8,985eefae,fee591e9
9072e3f2,985eefae,fee591e9
e67d5906,985eefae,40f5b8cc
cc8793da,985eefae,fee591e9
6c053c7e,985eefae,40f5b8cc
e5d95308,985eefae,fee591e9
c0fe1f14,985eefae,fee591e9
f6a10054,5e819d0b,
f9d7cba2,94a0c546,
f00cf071,2cdb6841,
144d16de,2cdb6841,
99fc77c5,8f57fa1c,
dd2249b0,7a576bb0,
2e58b8f4,215786d7,7550d536
86de34fa,215786d7,8ebf36d6
8b94dcc8,215786d7,150fca2d
84217b23,215786d7,7550d536
11d06f96,215786d7,d95182c2
7df4dd79,215786d7,7550d536
522f8142,215786d7,d95182c2
777c2214,678a1dfa,
e15f9c29,215786d7,d95182c2
813edbe3,678a1dfa,
ceab86ce,678a1dfa,
e68aec08,215786d7,d95182c2
e0592834,215786d7,7550d536
d369a00a,215786d7,70bb1338
964bf602,215786d7,d95182c2
459a476e,215786d7,d95182c2
5337fac0,215786d7,d95182c2
3b6c5ab8,215786d7,d95182c2
142aabe1,3b672156,
0b82eb97,49c1ed4d,
a70903b1,49c1ed4d,
07d5b3e1,e8aca2be,
b331d169,9635c1a2,
450ccb17,b3ef594f,
60b4f60e,938b4617,
5648c5c2,938b4617,
542991b6,938b4617,
1218b5ab,ac154fef,5f377f09
0c308aad,ac154fef,e888897e
7c7a4c1b,ac154fef,e888897e
d7342c80,ac154fef,e888897e
a4e720a9,ac154fef,e888897e
e9113eb2,ac154fef,e888897e
8846b218,ac154fef,e888897e
f7fbd1fd,ac154fef,e888897e
da090890,ac154fef,e888897e
e2c0efa0,ac154fef,e888897e
d4b05cce,ac154fef,5f377f09
d7c43ecd,ac154fef,e888897e
0a020086,ac154fef,e888897e
33da862c,ac154fef,e888897e
e9639756,ac154fef,5f377f09
5b8492e9,29d52ee9,d6dd377d
ac6397f9,99b8d67d,
61c0224e,6ecb6f37,b715282a
21576246,6ecb6f37,b715282a
7c59b388,0bf94d11,c183ebe7
fdab6815,0bf94d11,c183ebe7
2b9a2f25,bea20980,
29ae1012,bea20980,
d72dc1ed,bea20980,
a2ad5f41,bea20980,
37feda51,bea20980,
91a675d6,bea20980,
9bf8650c,29d52ee9,e41c51f8
6fa8c8e5,29d52ee9,a64c1eea
8f743c17,29d52ee9,a64c1eea
a224ef68,29d52ee9,795ef37e
4ab28021,3b4a16f9,
bfa740e7,3b4a16f9,
a7528943,3b4a16f9,
6e5806de,3b4a16f9,
6aceb707,29f09309,
1b10d002,29d52ee9,50fdc6e1
97eb4eb1,29c72f73,
4146efbc,bea20980,
9fc16f4b,29c72f73,
2365f6b5,24bfabe5,
6629b3c1,bea20980,
bd4cd221,0f6cb0e0,
0eecea75,0f6cb0e0,
610eeb8e,0f6cb0e0,
98399334,faa4616e,
444fb395,bd4e4612,
8f9082ee,8dd3e084,
c1e9225e,2b81497b,
ae69ff10,8dd3e084,
0ca63ffa,8dd3e084,
f9065960,8dd3e084,
a5fcbcdc,3ac4cf9c,
b70928ed,8dd3e084,
68630a08,8dd3e084,
03f90144,8dd3e084,
d3aa46cb,8dd3e084,
9a6561ee,8dd3e084,
e7a488e9,8dd3e084,
b84811da,f0487c84,
0b1bd6eb,0f6cb0e0,
49c9de1c,7a576bb0,
5b81ba85,7a576bb0,
aae29cbe,1841d980,
a7b4f4e6,816b1c10,
28334a98,816b1c10,
681d527d,816b1c10,
04258b44,816b1c10,
4b78ede1,816b1c10,
5b815629,816b1c10,
ee22165a,816b1c10,
622d951b,816b1c10,
bbedbfe6,816b1c10,
289f62d7,816b1c10,
0b959012,1113ec86,
55c928d9,1113ec86,
c984ba55,b4775db9,
2628d3d4,b4775db9,
95a41d2f,5cf0c527,
6ef46c7b,b4775db9,
bcf53357,b4775db9,
8635e14c,b4775db9,
00a2c937,b4775db9,
fd330a99,b4775db9,
06d64b88,5cf0c527,
231f82fa,ef8edceb,
aa107f03,1f8a5ba2,
b3e669eb,1f8a5ba2,
0f74decf,1f8a5ba2,
0dc4c5c9,1f8a5ba2,
38f044a5,1f8a5ba2,
7d3b6115,1f8a5ba2,
fd738ea6,1f8a5ba2,
ce826ebe,1f8a5ba2,
43788c93,1f8a5ba2,
5426d164,1f8a5ba2,
7f84bd73,1f8a5ba2,
0da3bb74,0bfd991c,
ad487334,1f8a5ba2,
3f9a6f18,1f8a5ba2,
61d1c878,1f8a5ba2,
8416b0b2,1f8a5ba2,
8b0cd238,1f8a5ba2,
3b10b82c,1d6e94ae,
d269571e,1f8a5ba2,
e2145c28,0345cbe0,
9884c536,0345cbe0,
bff1b09d,1f8a5ba2,
e0ede71a,1f8a5ba2,
fc2dacd3,1f8a5ba2,
e0b97f4c,1f8a5ba2,
186e9a5d,1f8a5ba2,
23dc3fdc,1f8a5ba2,
a5d2d289,1f8a5ba2,
b47ad002,1f8a5ba2,
73692ca4,1f8a5ba2,
65ee589c,1f8a5ba2,
f7be71cd,1f8a5ba2,
1a5ffdeb,4b4459a8,47fae775
a0fe6dba,1f8a5ba2,
82d7f538,4b4459a8,47fae775
cd5ecd88,1f8a5ba2,
eb1fa917,1f8a5ba2,
ed493dc4,1f8a5ba2,
5f15ea40,1f8a5ba2,
75057fee,1f8a5ba2,
acd4c367,1f8a5ba2,
62b3c0d9,1f8a5ba2,
b71f6adc,1f8a5ba2,
059ad23b,1f8a5ba2,
ec7632ff,1f8a5ba2,
1fd108c8,1f8a5ba2,
2a53840a,1f8a5ba2,
a6de60ad,1f8a5ba2,
c4f23ef4,1f8a5ba2,
42dd6d11,1f8a5ba2,
48c731d6,1f8a5ba2,
ed72b340,1f8a5ba2,
89c4eb6e,1f8a5ba2,
77beef0d,1f8a5ba2,
97a11113,1f8a5ba2,
1004f67f,1f8a5ba2,
9ab6706b,1f8a5ba2,
2c77e812,acef2a12,
35246893,acef2a12,
84d0854f,9581be9d,
1277be19,9581be9d,
0a9ee69f,9581be9d,
cab1c773,bce1cc5e,
06532ccb,9581be9d,
507b852e,7e7b25ca,
24c3853a,7e7b25ca,
3c22ad61,9581be9d,
e03475b8,9581be9d,
8f315a0d,9581be9d,
361fa653,9581be9d,
9db33eff,9581be9d,
a184c171,91fbb4d8,
1365e1e6,b0300ca7,
48f8b3a7,b0300ca7,
c80ac4a2,f21e37d9,9caac94a
06c17a96,f21e37d9,9caac94a
f63e4715,b0300ca7,
dbfd246a,c0a81ef3,
d2698ffa,1113ec86,
2beb8ba8,1113ec86,
ec2045fe,1113ec86,
de266100,b0300ca7,
69e5a3a3,e3589fc8,
345f8ddf,b0300ca7,
c9e77ffb,3b672156,
7a7a3587,b0300ca7,
84a98582,b0300ca7,
710d1e01,b0300ca7,
372f59af,b0300ca7,
af3a9adb,b0300ca7,
ee8de4e6,b0300ca7,
7c3893e2,b0300ca7,
4bb7f4d8,b0300ca7,
4fdf2ebc,c4484ce8,
475479ad,9581be9d,
1d6f2ed0,9581be9d,
52721806,9581be9d,
55160dc5,9581be9d,
e73dbdbe,cc2f811f,
4b7c9d13,bbaa4473,
5f8a7fa8,bbaa4473,
2297dd6b,bbaa4473,
ee4d5aaa,bbaa4473,
1262db96,bbaa4473,
6ebfbb1c,bbaa4473,
f119be0d,bbaa4473,
bb0d1c99,91fbb4d8,
2db05dd0,91fbb4d8,
af754d0b,91fbb4d8,
ce4ed580,91fbb4d8,e2b3b412
50289966,69fbc187,
006cec64,32457b7c,
eae809a0,32457b7c,
8563e9f7,32457b7c,
824ec970,32457b7c,
adcd31d7,32457b7c,
838a6b03,9581be9d,
cfe471a6,6dfeac7f,e5995f5e
2163eda0,a4e227f7,
0441f575,e33aa5a2,656c3b9b
158395f2,e33aa5a2,656c3b9b
a43e6385,71f105f4,
109297ba,9581be9d,
0793fdc7,cc2f811f,
a0c48109,cc2f811f,
f0cd3068,55dbbcfb,
45670197,55dbbcfb,
c13d4794,55dbbcfb,
c818f309,f719ca08,
d6d720da,9581be9d,
28c52a33,9581be9d,
9e392fea,9581be9d,
8d52c538,9581be9d,
e5a3c588,9581be9d,
9f9c726a,9581be9d,
3c62af78,9581be9d,
2484d266,9581be9d,
0b040f20,9581be9d,
0f292459,9581be9d,
3852a24d,9581be9d,
28333820,9581be9d,
b4063509,9581be9d,
5816f260,0480fd77,
6ec75d9b,0480fd77,
9ec4981e,8d471c20,
e16188b1,8d471c20,
2663f723,8d471c20,
7d20fdd2,3772dbbd,
5dc581d5,f43d561a,
a9843d02,f43d561a,
facb18a1,f43d561a,
94db7cd7,f43d561a,
f32915a0,f43d561a,
e0fb977a,f43d561a,
35b20124,f43d561a,
f118e3a1,f43d561a,
7208eddb,f43d561a,
72c6f6b7,f43d561a,
8cf7cc31,f43d561a,
e32ebffa,f43d561a,
1fcafe26,f43d561a,
c63e72bc,f43d561a,
0f27432f,f43d561a,
3628c7a6,0345cbe0,
998290c8,5631b526,
7cf9ebb8,24bfabe5,80c87723
bdb19e06,5eee06f2,
7ff6d2ec,5eee06f2,
ec5af384,5eee06f2,
3983094e,5eee06f2,
acaa0514,777c92b4,
5720f525,0345cbe0,fc35342b
a33ffabb,0345cbe0,
46b953be,0345cbe0,
a4d384ac,ca572dc3,
4661ea17,08c436bd,24344324
3aa82e28,7aa60226,09891bbb
facc62ff,f124c288,794f0a1c
43d68d85,bea20980,
c7fb38a5,bea20980,
de87fbd6,bea20980,
458e0be2,bea20980,
96d9e72d,1b936f57,97289bb5
584e028f,f1a1f295,602a449a
ea7b4bf7,60b9901b,0e00dc61
8c5c44ad,1199f3af,
b5daedba,9df4765a,c8df34ac
f1ad06b0,01ac7c23,22548a1f
89f00369,bea20980,
ff49e377,bea20980,
3dd57e77,bea20980,
1d18579a,bea20980,
de20c150,931e5fd1,c015efa3
c6ce71ce,7fe05fec,eeb8a5e8
6554889f,60b9901b,0e00dc61
1b2cec4f,60b9901b,0e00dc61
627bedaf,32586731,
2c452107,7fe05fec,eeb8a5e8
3fd105fb,7fe05fec,eeb8a5e8
08095f89,c72d5220,63faeff5
1dd2c73a,fe2a0f5a,d7cbeedd
b616588f,c72d5220,63faeff5
b73082e7,c72d5220,63faeff5
9b800484,c72d5220,f625624c
63c9de7a,c72d5220,63faeff5
a03af6c7,c72d5220,63faeff5
a06b37dc,c72d5220,90ee8fa0
66ca8808,c72d5220,f625624c
aad4fd43,c72d5220,630fe290
9d914a00,c72d5220,630fe290
85e8faee,c72d5220,f625624c
892fb49b,c72d5220,f625624c
45d95c10,c72d5220,6496fbfa
7de9bfc4,c72d5220,14b003f6
0101eb15,c72d5220,f625624c
67c85e99,c72d5220,f625624c
0125cf71,c72d5220,f625624c
60d9d3b9,c72d5220,5167220c
bc5b0244,c72d5220,f625624c
eab1e63e,c72d5220,f625624c
5a43e724,c72d5220,f625624c
9adae918,c72d5220,f625624c
504229be,c72d5220,f625624c
e216e79d,1ce6f55b,da2537b5
65277b14,1ce6f55b,fc5ef4fa
a62b6acc,9dbe74d5,034d9e01
5242f520,9dbe74d5,11f4a9b0
0eb200e0,9dbe74d5,11f4a9b0
8eccadd4,9dbe74d5,11f4a9b0
c62effe1,9dbe74d5,8935099e
e0bc3f5b,e9e2cd89,25127211
62e44ced,e9e2cd89,25127211
056d740c,e9e2cd89,3b270c88
7d00cc19,e9e2cd89,25127211
afe5773c,c1044943,
1ad0977c,e9e2cd89,3b270c88
d5942c81,e9e2cd89,3b270c88
476d39c6,e9e2cd89,3b270c88
27bed0fc,e9e2cd89,3b270c88
12007838,28d3524a,
0c1e592d,94561694,ecc57ed5
fd9bf9c7,680ba42f,a2821fc6
c91c145f,c1044943,
4ca28c43,c1044943,
9904d927,c1044943,
f6328ab2,c1044943,
1a6de99e,c1044943,
3cfcda87,c1044943,
9ba94e8e,c1044943,
50f64503,c1044943,
1812fea3,c1044943,
3a386dcf,c1044943,
9d32f0b8,c1044943,
0aa0552a,c1044943,
64bb6587,c1044943,
c0b42719,952be7b8,dde54b94
85fb19d8,952be7b8,c427980a
80c9a024,952be7b8,1e1f3b54
aabfb04b,952be7b8,a7511de6
77827ee1,952be7b8,1e1f3b54
278ff3f4,952be7b8,f3a835bb
ae25a1e7,952be7b8,f3a835bb
acf6f08c,952be7b8,1e1f3b54
f851cdef,8057ef08,8d84ffef
580b6880,8057ef08,8d84ffef
9db1c691,7b83d9e1,a0088ae7
aaf12b58,7b83d9e1,a0088ae7
3d15a885,6a82668c,2aa8f2cd
e4126729,3b93d4b1,b2599844
eeac4b9f,caee2283,ffdeb4ce
63429c55,e7d66529,550b857e
0ec622ce,98c67c42,
33f13130,98c67c42,
62d8389f,98c67c42,
06e7731c,98c67c42,
5cbd1b74,98c67c42,
98745bf2,98c67c42,
ad5d610d,969030d9,4cc142cd
dda3da1f,98c67c42,
69e96e49,680ba42f,1eb8dee1
011460b5,b961b009,0e74e3e2
02b922de,b961b009,0e74e3e2
92653817,b961b009,0e74e3e2
7beafdea,f01879fd,ce7da75c
86b922ff,3c7acbbd,
f8e85382,4483f892,
78614ef0,457d388b,
314e153d,457d388b,
4c0a6799,325b486d,
675770fb,f01879fd,578c4443
208c7aec,aa213252,ef5626e5
ed4fcc0a,f01879fd,a7ec2334
95fad1dd,5e9232ec,9fe0c336
99cb46fe,f01879fd,5b29e957
47bd9d93,f01879fd,5b29e957
0df1fa3d,2ee609d5,0de547d2
80d9574e,3ac4cf9c,abc28ccf
621680db,783200f3,34412074
41963076,783200f3,34412074
437c2c52,a386ea61,
258f2ba8,78c5455c,
44613feb,78c5455c,
528a2c31,0acfbd65,8a60d74e
800f6254,0acfbd65,ee3a4b3d
3ef98566,3ed35ca7,
d7bc62ab,3ed35ca7,
db162c41,3ed35ca7,
f126e290,0acfbd65,1db0a022
d6efaec7,0acfbd65,d7497024
39a5d3e6,0acfbd65,8706bd40
c1f02ec4,0acfbd65,8a60d74e
4c588cc7,0acfbd65,8a60d74e
88c8df9c,0acfbd65,8a60d74e
d0a80d80,0acfbd65,ee3a4b3d
c44e3c70,0acfbd65,d7497024
01a792cb,0acfbd65,abbea47a
9d059ad8,0acfbd65,8706bd40
a49dfe00,0acfbd65,8a60d74e
0842142c,0acfbd65,8a60d74e
5760223a,0acfbd65,8a60d74e
3bbc348c,0acfbd65,758119d2
bd5f8915,0acfbd65,8a60d74e
14e7edf5,3ed35ca7,
998bd5b7,3ed35ca7,
93705bd9,0acfbd65,8706bd40
35c4815f,0acfbd65,8706bd40
6cc419d7,3ed35ca7,
e77811ba,0acfbd65,8706bd40
1e89dc3e,0acfbd65,ee3a4b3d
50b07bd3,0acfbd65,8a60d74e
f60dbe7e,0acfbd65,8a60d74e
f4554cff,0acfbd65,c0b5f522
da616eab,0acfbd65,8706bd40
299ef721,0acfbd65,8a60d74e
130f860c,0acfbd65,8a60d74e
9347bbac,0acfbd65,ee3a4b3d
024e17f7,0acfbd65,ee3a4b3d
6c99bdc5,0acfbd65,ee3a4b3d
0f0b8689,0acfbd65,e56dd3f3
ed1e93d1,3ed35ca7,
7897f036,6d5f9931,
debbed5b,6d5f9931,
ca7c2dab,c1aea4f0,
a2a02e5e,c1aea4f0,
8dfddc7a,654e28bf,042da76c
c36d8c6e,7ce2d1d0,60c42331
38e9b8b9,507fa89e,
9bdf14ee,3772dbbd,
160bc166,680ba42f,3844f500
1f7bec37,0c4a455e,
d50ebb30,1f3bcfb8,
adf6a07d,0c8d8185,ee9bb90d
0b130f26,0c8d8185,ee9bb90d
85a13c21,0c8d8185,770f3193
cd5ecb8e,0c8d8185,770f3193
f4280b64,0c8d8185,770f3193
ec4d11d3,0c8d8185,ee9bb90d
f27d5c3f,b7c681fb,
cea8fa7b,1f3bcfb8,
54f4a4a7,a549cc1e,
449c76fd,a549cc1e,
0a676e65,c242d7fb,
d354c942,1f3bcfb8,
456f6f78,1f3bcfb8,
4f0bf685,1f3bcfb8,
fac50fe4,1f3bcfb8,
0f741923,be1604b6,b3fe44d7
56c0aea0,be1604b6,fe24510f
d78eb3e7,be1604b6,978b6116
31384ad5,ca3eb88e,4b348ab0
a18bf2c9,e2092fe0,2af17b75
18da8b77,be1604b6,1e354f4a
f0e969de,3452034d,
0bc91e32,3452034d,
2b1737de,3452034d,
880ec089,3452034d,
4f0c9e51,3452034d,
92f3830e,3452034d,
f970c3f0,3452034d,
cd4c53e0,3452034d,
6f260b3a,ef0903be,
cf1089c2,3452034d,
2cdd4788,7f626e01,
f1b6900a,952be7b8,b4df76fd
8040ebfd,3452034d,
c8cbf142,2c02f582,39ddd574
2ae237f2,2c02f582,39ddd574
51312132,2c02f582,39ddd574
5101085e,680ba42f,2b907b89
0b468781,680ba42f,2b907b89
402e9ca9,680ba42f,0b93559e
b8bec987,680ba42f,ef65875c
8df0d64c,9baa78b9,
57cba1c7,49c1ed4d,
95ae173c,c5f23626,
d4e787cb,c5f23626,
403bb8de,c5f23626,
1ad13a4f,c5f23626,
d5b9972c,c5f23626,
e02786cb,c8d9e16e,93c2d11d
c97be2a8,503f11f5,7172621e
2d7fca12,503f11f5,7172621e
aab61beb,c8d9e16e,93c2d11d
26c58c74,4cf3c4e9,
2e10234c,c8d9e16e,93c2d11d
b556f85b,4cf3c4e9,
2c9cd72e,c8d9e16e,97fa4137
d6647caa,2c02f582,39ddd574
d11a9495,2c02f582,09f19d64
9436f962,2c02f582,fe597a18
9eb06768,be1604b6,978b6116
8b0eaa01,be1604b6,37fc748d
f45fb386,be1604b6,390c2fa1
3268e1ae,54ba17b9,
b8523080,be1604b6,37fc748d
dbb15ce0,2f1b65c9,366354d0
850a8196,2f1b65c9,771ce069
28806f44,2f1b65c9,9f2933d6
cd80822f,2f1b65c9,366354d0
e9f9df1d,2f1b65c9,366354d0
4d41a218,2f1b65c9,771ce069
aa8cb878,2f1b65c9,366354d0
ff8f5c70,2f1b65c9,771ce069
9a8d03af,2f1b65c9,366354d0
67f8f610,2f1b65c9,366354d0
114a970b,2c12b622,0f49bbc9
07860be7,2c12b622,0f49bbc9
4da88ced,2c12b622,0f49bbc9
0a8afb1d,2c12b622,0f49bbc9
8dbfef09,2c12b622,0f49bbc9
c8785704,2c12b622,0f49bbc9
8cd6493c,2c12b622,0f49bbc9
0e57a17c,2c12b622,0f49bbc9
161e3da7,2c12b622,0f49bbc9
f6d156c7,15bdbe23,76bb426c
d0c52705,15bdbe23,92e16d6c
7669ba01,15bdbe23,76bb426c
b0f5fdd9,15bdbe23,ad9f0127
5265ac42,15bdbe23,76bb426c
242cdbde,15bdbe23,92e16d6c
d4275dca,15bdbe23,3ac4146c
a5473f26,d0797839,
7aa01497,09e7108f,b65a9548
55b3c6d5,15bdbe23,76bb426c
6f4b3a6e,15bdbe23,76bb426c
23202b24,15bdbe23,76bb426c
56496622,15bdbe23,76bb426c
d2141555,15bdbe23,76bb426c
3649d281,15bdbe23,76bb426c
5fb9a447,15bdbe23,ad9f0127
2aac3c80,15bdbe23,ad9f0127
891956a7,15bdbe23,ad9f0127
da7291cd,15bdbe23,5b9b98bd
136726cd,15bdbe23,cc875f7e
7a7b6c5c,15bdbe23,92e16d6c
5b77ce01,15bdbe23,76bb426c
490d491e,15bdbe23,92e16d6c
7169dff6,0e7e757a,2171130c
c6f4000d,1c9f1e1e,2b87075d
c9d638d3,be1590df,
4ad60b25,5de499fd,
e105129e,5de499fd,
18fcf7d6,4b391c1a,93248525
cf049c3d,4b391c1a,93248525
322367b4,917262a9,
23bf366c,17ee0b61,e58cbce8
51716168,0c8d8185,770f3193
89814fed,0ddf7e83,bd92c17f
9191003e,d6313a83,
cc1594c0,d6313a83,
47dfb18f,21f1e0bb,
235e493c,21f1e0bb,
497b3d2b,3bee8c92,b5038df5
62868789,3bee8c92,b5038df5
896e265c,3bee8c92,b5038df5
1ffc6788,3bee8c92,b5038df5
4d7d3cab,3d01f512,
54f666b8,5cfc37d6,
6f2e2f1d,5cfc37d6,
805f76c6,346bb580,5b7b8a6f
4353c6e9,346bb580,5b7b8a6f
a3260e99,21f1e0bb,
11de0cff,e1f22e90,feb51cd4
3a91120d,7f626e01,
4ffdf5b0,7f626e01,
e998b285,7f626e01,
2c85a312,d39f2e65,34909822
f5893168,d39f2e65,34909822
a277a720,d39f2e65,34909822
75c9349f,d39f2e65,34909822
a96ae0ce,d39f2e65,8e4b6bd0
666232f8,d39f2e65,34909822
d0a00e17,d39f2e65,34909822
b714b404,d39f2e65,8e4b6bd0
656a3c05,d39f2e65,f8ec2f10
96a536c1,d39f2e65,8e4b6bd0
8c83041f,d39f2e65,8e4b6bd0
2cf142eb,d39f2e65,8e4b6bd0
c93bc597,d39f2e65,8e4b6bd0
339201c1,d39f2e65,8e4b6bd0
151b7dbc,d39f2e65,8e4b6bd0
978185c6,d39f2e65,7d0eb2f6
9deb1713,d39f2e65,34909822
acb821d7,d39f2e65,34909822
b00209d2,d39f2e65,34909822
844f6cd5,d39f2e65,34909822
72b710f1,d39f2e65,8e4b6bd0
90447bcb,d39f2e65,34909822
71dee81c,d39f2e65,8e4b6bd0
9d53fb5d,d39f2e65,e6e0b73f
c9021884,d39f2e65,acd1a9d0
7c9831bf,d39f2e65,34909822
e688ac2e,d39f2e65,34909822
12f2f873,d39f2e65,34909822
64d60012,d39f2e65,34909822
06c6b5d7,d39f2e65,34909822
cc0a7b5d,d39f2e65,34909822
103c3a6f,dd60fc09,db430dab
a58077b5,db57d90e,a058499b
97f6c0fd,db57d90e,234bcb93
2c5a1046,db57d90e,7b4f9bfa
08118eff,db57d90e,a058499b
d4558390,db57d90e,a058499b
ba6ab8dd,db57d90e,7b4f9bfa
e4d15cb4,db57d90e,a058499b
63f81c8c,db57d90e,a058499b
3ba03b2c,db57d90e,a058499b
ab1e4549,db57d90e,a058499b
116bc373,db57d90e,a058499b
5a4733e7,f06e355a,
c7ed8ef8,f06e355a,
883f99b9,f06e355a,
911aed86,43f606ae,
68637b52,9115ea2f,7db20bbe
cbc00933,7acbafcd,d3ca7840
70ec3d0e,7acbafcd,d3ca7840
a430ac03,7908bf92,7b500926
fdf10ebc,7908bf92,977cb143
9d82ba98,7908bf92,
be7e196c,7908bf92,977cb143
905cf4ac,4fdd3d1e,
34d97836,45552f37,d1e57983
2fc24ea5,23ec8c46,814f3ab3
8e944f85,45552f37,9431a9dd
72058c04,45552f37,9431a9dd
e3de1646,0bb97d61,
e07abf18,fd3c8698,7fa112d1
8f0001dc,fa4fd31e,f3f966b2
b0309bd9,fa4fd31e,ac4a5416
6cbaf902,973f8a76,bf0031b2
ad4210d8,973f8a76,bf0031b2
4f8857c6,973f8a76,bf0031b2
78b03d2b,8b2845d3,49e4d212
3e8ea90a,8b2845d3,be04d674
f14ec3a9,8b2845d3,49e4d212
e472ed0a,8b2845d3,312d859a
d3c66947,8b2845d3,49e4d212
669079fa,8b2845d3,49e4d212
0b5bc27e,8b2845d3,be04d674
647d5c69,a15556ab,b5f4d726
23233423,74d5f660,
12b3fbda,55c59788,8f189287
39496c45,153582fb,2d12ad12
0c6bbfe6,4fcda36c,432e9ac4
0768c588,14e1330a,a6189645
0ea377c1,afb96c82,9536087c
53410b84,74d5f660,
a61a19d1,4fcda36c,432e9ac4
05c3f146,4fcda36c,432e9ac4
6ee278f0,4fcda36c,432e9ac4
9712eadd,afb96c82,9536087c
da542e3f,afb96c82,9536087c
8aa65174,afb96c82,9536087c
2b75c898,afb96c82,9536087c
f361ec6f,afb96c82,e6451dd6
2a14d244,afb96c82,e6451dd6
f5d0b1d9,afb96c82,e6451dd6
b623ba2f,afb96c82,e6451dd6
ba65def8,afb96c82,9536087c
c4ff067a,ac9367eb,
ec38bbb8,ad763bd7,8e7b2730
42c613f3,506bc338,
c97bf127,0734107b,
d46cbca8,e8c075ab,c00026b9
a91e7cee,9a5433d1,2f3765da
fc247cae,9a5433d1,2f3765da
118b9478,25dfeaba,e1807647
b99878c7,511be30e,149349c8
4624388b,511be30e,149349c8
04b593b1,f6314321,
25b5000a,25dfeaba,e1807647
ef4376fa,25dfeaba,2ec3c0bb
e6d9b105,25dfeaba,2ec3c0bb
23f1fd71,25dfeaba,544341f6
8bf90d3f,5c223525,
139f9d94,e37a781b,925c61b2
97cdb088,e37a781b,925c61b2
1e92f307,5470633e,afe96eae
ed25be0f,e37a781b,925c61b2
3cbf6cee,e37a781b,925c61b2
145e81db,25dfeaba,4ce44f8b
1ca27ddd,25dfeaba,e1807647
6f1f3ff7,e37a781b,925c61b2
c8a75e95,e37a781b,925c61b2
eee5db61,25dfeaba,544341f6
2e2c7caf,5c223525,
9225145b,25dfeaba,544341f6
72fe15c4,25dfeaba,c6832ef5
1da71ef8,5470633e,afe96eae
1f3e84cb,5470633e,afe96eae
198d6c32,25dfeaba,544341f6
b12059ab,5470633e,afe96eae
ff4fddc7,25dfeaba,e1807647
40f75250,25dfeaba,544341f6
b07cc19b,e37a781b,925c61b2
15fd31be,18dfbbdb,b0c6596d
f739e9b0,e37a781b,925c61b2
3c7f7d9f,18dfbbdb,18b6cf7d
97993991,18dfbbdb,18b6cf7d
2b4f6234,e37a781b,925c61b2
970ebd39,25dfeaba,e1807647
7b0ce427,5470633e,afe96eae
ba56c1d5,25dfeaba,e1807647
72299316,e37a781b,925c61b2
0fa59bc3,25dfeaba,e1807647
4637Dec9,25dfeaba,e1807647
d88299d1,e37a781b,925c61b2
9173661d,29f7e819,
22b05638,e37a781b,925c61b2
78269cf4,e37a781b,925c61b2
fd79428b,e37a781b,925c61b2
0d17f25f,fd3c8698,7fa112d1
1a3ce60d,05235f8b,
95f7c55f,84e18ce8,0319900f
254f2c21,c1c3a2db,
d01024d3,c1c3a2db,
af7d6768,afb96c82,6b0700b7
d59bab6c,8b2845d3,652c989e
dd8f88ba,8b2845d3,652c989e
